#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2009 10 24 04 20 318 11.2 13.7 99.00 99.00 99.00 999 1017.2  11.6  11.8 999.0 99.0 99.00
2009 10 24 04 50 320 10.8 13.3  3.98 10.81  7.43 283 1017.7  11.6  11.8 999.0 99.0 99.00
2009 10 24 05 20 334  8.5 11.4 99.00 99.00 99.00 999 1018.5  11.4  11.8 999.0 99.0 99.00
2009 10 24 05 50 324  8.2 10.5  3.92 11.43  7.94 286 1019.2  11.4  11.8 999.0 99.0 99.00
2009 10 24 06 20 325  7.6  9.3 99.00 99.00 99.00 999 1019.7  11.4  11.8 999.0 99.0 99.00
2009 10 24 06 50 323  7.1  9.2  3.43 11.43  8.10 283 1020.0  11.3  11.7 999.0 99.0 99.00
2009 10 24 07 20 315  7.6  9.4 99.00 99.00 99.00 999 1020.2  11.2  11.7 999.0 99.0 99.00
2009 10 24 07 50 315  7.2  9.1  3.33 12.12  7.80 280 1020.6  11.2  11.7 999.0 99.0 99.00
2009 10 24 08 20 328  5.4  6.8 99.00 99.00 99.00 999 1021.1  11.1  11.6 999.0 99.0 99.00
2009 10 24 08 50 330  6.4  8.3 99.00 99.00 99.00 999 1021.6  11.1  11.6 999.0 99.0 99.00
2009 10 24 09 20 321  7.9  9.3 99.00 99.00 99.00 999 1022.3  11.3  11.6 999.0 99.0 99.00
2009 10 24 09 50 339  5.9  9.1 99.00 99.00 99.00 999 1022.6  11.2  11.6 999.0 99.0 99.00
2009 10 24 10 20 341  3.4  4.5 99.00 99.00 99.00 999 1023.0  10.8  11.6 999.0 99.0 99.00
2009 10 24 10 50 338  4.2  5.1  2.63 11.43  7.10 276 1023.0  10.5  11.6 999.0 99.0 99.00
2009 10 24 11 20 350  2.7  3.8 99.00 99.00 99.00 999 1023.1  10.4  11.6 999.0 99.0 99.00
2009 10 24 11 50 344  4.2  5.1 99.00 99.00 99.00 999 1023.2  10.4  11.6 999.0 99.0 99.00
2009 10 24 12 20 341  4.1  5.2 99.00 99.00 99.00 999 1023.5  10.4  11.6 999.0 99.0 99.00
2009 10 24 12 50 335  2.9  3.8 99.00 99.00 99.00 999 1023.7  10.0  11.6 999.0 99.0 99.00
2009 10 24 13 20 307  2.5  3.4 99.00 99.00 99.00 999 1023.6  10.0  11.6 999.0 99.0 99.00
2009 10 24 13 50 296  2.7  3.5 99.00 99.00 99.00 999 1024.1  10.0  11.6 999.0 99.0 99.00
2009 10 24 14 20 293  2.3  3.1 99.00 99.00 99.00 999 1024.6  10.2  11.6 999.0 99.0 99.00
2009 10 24 14 50 309  1.0  1.9  2.60 10.81  7.97 244 1024.7  10.2  11.5 999.0 99.0 99.00
2009 10 24 15 20  82  2.9  4.3 99.00 99.00 99.00 999 1024.6   8.8  11.5 999.0 99.0 99.00
2009 10 24 15 50  90  2.4  3.7  2.36 11.43  7.88 249 1025.1   8.9  11.6 999.0 99.0 99.00
2009 10 24 16 20  85  2.1  3.7 99.00 99.00 99.00 999 1025.1   9.2  11.5 999.0 99.0 99.00
2009 10 24 16 50  62  2.8  4.3  2.20 11.43  8.33 252 1025.1   8.9  11.4 999.0 99.0 99.00
2009 10 24 17 20  69  0.4  1.4 99.00 99.00 99.00 999 1025.1   9.4  11.5 999.0 99.0 99.00
2009 10 24 17 50  30  0.6  2.2  2.51 11.43  8.53 260 1025.2   9.7  11.5 999.0 99.0 99.00
2009 10 24 18 20  67  2.2  3.6 99.00 99.00 99.00 999 1025.2   9.7  11.5 999.0 99.0 99.00
2009 10 24 18 50  61  0.8  1.9  2.58 11.43  8.81 259 1025.4  10.2  11.6 999.0 99.0 99.00
2009 10 24 19 20 161  0.5  1.3 99.00 99.00 99.00 999 1025.5  10.8  11.7 999.0 99.0 99.00
2009 10 24 19 50 193  1.9  2.6  2.46 12.12  8.57 257 1025.3  10.8  11.9 999.0 99.0 99.00
2009 10 24 20 20 220  2.9  4.1 99.00 99.00 99.00 999 1025.6  11.0  11.9 999.0 99.0 99.00
2009 10 24 20 50 244  3.8  4.9  2.91 11.43  9.14 248 1025.6  11.4  11.9 999.0 99.0 99.00
2009 10 24 21 20 254  3.6  4.8 99.00 99.00 99.00 999 1025.3  11.5  11.8 999.0 99.0 99.00
2009 10 24 21 50 267  3.4  4.5  2.77 11.43  8.99 262 1025.2  11.5  11.8 999.0 99.0 99.00
2009 10 24 22 20 267  2.9  4.2 99.00 99.00 99.00 999 1025.1  11.6  11.8 999.0 99.0 99.00
2009 10 24 22 50 244  1.6  2.5  2.66 11.43  8.70 264 1024.6  11.7  11.9 999.0 99.0 99.00
2009 10 24 23 20 224  1.6  2.4 99.00 99.00 99.00 999 1024.4  11.7  12.0 999.0 99.0 99.00
2009 10 24 23 50 229  2.2  3.0  2.70 12.12  9.04 254 1024.3  11.6  11.9 999.0 99.0 99.00
2009 10 25 00 20 232  2.8  3.9 99.00 99.00 99.00 999 1024.7  11.3  11.9 999.0 99.0 99.00
2009 10 25 00 50 244  3.1  4.2  2.56 12.12  8.62 247 1024.9  11.4  11.8 999.0 99.0 99.00
2009 10 25 01 20 251  2.1  3.0 99.00 99.00 99.00 999 1025.0  11.3  11.7 999.0 99.0 99.00
2009 10 25 01 50 247  1.5  2.3  2.59 11.43  8.50 261 1025.1  11.2  11.7 999.0 99.0 99.00
2009 10 25 02 20 268  1.6  2.4 99.00 99.00 99.00 999 1025.1  11.2  11.7 999.0 99.0 99.00
2009 10 25 02 50 292  1.3  2.2  2.78 11.43  8.97 265 1025.1  11.2  11.7 999.0 99.0 99.00
2009 10 25 03 20  67  3.0  4.6 99.00 99.00 99.00 999 1024.9  10.4  11.5 999.0 99.0 99.00
2009 10 25 03 50  87  3.3  4.4  2.48 12.12  8.84 274 1024.6  10.1  11.5 999.0 99.0 99.00
2009 10 25 04 20  94  4.3  6.0 99.00 99.00 99.00 999 1024.4   9.9  11.5 999.0 99.0 99.00
2009 10 25 04 50  89  5.7  7.3  2.14 11.43  8.95 262 1025.1  10.1  11.6 999.0 99.0 99.00
2009 10 25 05 20  94  5.6  7.1 99.00 99.00 99.00 999 1025.3   9.8  11.5 999.0 99.0 99.00
2009 10 25 05 50  92  6.0  7.5  2.28 11.43  8.85 268 1025.3   9.8  11.5 999.0 99.0 99.00
2009 10 25 06 20  96  5.6  7.1 99.00 99.00 99.00 999 1025.4   9.7  11.6 999.0 99.0 99.00
2009 10 25 06 50  95  6.5  8.0  2.36 12.90  9.46 269 1025.2   9.4  11.6 999.0 99.0 99.00
2009 10 25 07 20  93  7.1  8.7 99.00 99.00 99.00 999 1024.9   9.4  11.5 999.0 99.0 99.00
2009 10 25 07 50  96  7.0  8.8  2.33 12.12  8.79 276 1024.7   9.4  11.4 999.0 99.0 99.00
2009 10 25 08 20  99  6.8  9.0 99.00 99.00 99.00 999 1024.4   9.4  11.3 999.0 99.0 99.00
2009 10 25 08 50  98  7.3  9.4  2.51 10.81  9.24 273 1024.1   9.3  11.3 999.0 99.0 99.00
2009 10 25 09 20  97  7.1  8.3 99.00 99.00 99.00 999 1024.1   9.4  11.3 999.0 99.0 99.00
2009 10 25 09 50 100  7.4  9.8  2.24 11.43  8.57 272 1023.9   9.3  11.2 999.0 99.0 99.00
2009 10 25 10 20 108  6.6  8.7 99.00 99.00 99.00 999 1023.9   9.5  11.2 999.0 99.0 99.00
2009 10 25 10 50 119  7.6  9.7  2.33 11.43  8.58 256 1023.8   9.7  11.2 999.0 99.0 99.00
2009 10 25 11 20 102  7.3  9.0 99.00 99.00 99.00 999 1023.3   9.4  11.2 999.0 99.0 99.00
2009 10 25 11 50  98  7.9 10.0  2.50 11.43  8.27 275 1022.8   9.2  11.2 999.0 99.0 99.00
2009 10 25 12 20 101  7.1  9.5 99.00 99.00 99.00 999 1022.5   9.3  11.2 999.0 99.0 99.00
2009 10 25 12 50  99  6.8  8.5  2.75 11.43  8.83 272 1022.4   9.1  11.1 999.0 99.0 99.00
2009 10 25 13 20  99  7.2  9.1 99.00 99.00 99.00 999 1021.8   9.2  11.1 999.0 99.0 99.00
2009 10 25 13 50 121  8.7 11.4  2.12 11.43  7.72 274 1021.7   9.9  11.1 999.0 99.0 99.00
2009 10 25 14 20 127 10.2 12.1 99.00 99.00 99.00 999 1021.6   9.8  11.1 999.0 99.0 99.00
2009 10 25 14 50 126 10.1 12.2  2.36 11.43  7.76 266 1021.9   9.8  11.2 999.0 99.0 99.00
2009 10 25 15 20 131 10.3 12.1 99.00 99.00 99.00 999 1021.8   9.8  11.2 999.0 99.0 99.00
2009 10 25 15 50 122 10.1 12.0  2.23 11.43  7.63 257 1021.7   9.8  11.2 999.0 99.0 99.00
2009 10 25 16 20 122  9.6 11.4 99.00 99.00 99.00 999 1021.9   9.7  11.3 999.0 99.0 99.00
2009 10 25 16 50 116 10.2 11.9  1.82 12.12  7.20 248 1021.5   9.6  11.4 999.0 99.0 99.00
2009 10 25 17 20 119  9.8 12.1 99.00 99.00 99.00 999 1021.7   9.7  11.5 999.0 99.0 99.00
2009 10 25 17 50 128  9.3 12.0  1.82 12.12  6.55 255 1021.6   9.7  11.5 999.0 99.0 99.00
2009 10 25 18 20 136  9.8 11.6 99.00 99.00 99.00 999 1021.5   9.6  11.5 999.0 99.0 99.00
2009 10 25 18 50 129 10.6 12.5  1.69 12.12  5.97 252 1020.9   9.5  11.5 999.0 99.0 99.00
2009 10 25 19 20 135 10.3 12.4 99.00 99.00 99.00 999 1020.9   9.6  11.5 999.0 99.0 99.00
2009 10 25 19 50 139 10.2 12.4  1.49 12.90  5.78 271 1020.6   9.4  11.4 999.0 99.0 99.00
2009 10 25 20 20 142 11.2 13.2 99.00 99.00 99.00 999 1019.7   9.2  11.5 999.0 99.0 99.00
2009 10 25 20 50 138 11.2 13.4  1.64 12.12  5.69 266 1019.1   9.2  11.4 999.0 99.0 99.00
2009 10 25 21 20 133  9.7 11.4 99.00 99.00 99.00 999 1019.3   9.0  11.4 999.0 99.0 99.00
2009 10 25 21 50 128 10.0 11.9  1.84 11.43  6.28 259 1018.3   8.9  11.4 999.0 99.0 99.00
2009 10 25 22 20 128 11.1 13.0 99.00 99.00 99.00 999 1017.4   9.1  11.4 999.0 99.0 99.00
2009 10 25 22 50 130  9.7 12.0  1.96 11.43  6.09 263 1017.2   9.3  11.4 999.0 99.0 99.00
2009 10 25 23 20 130  9.8 11.8 99.00 99.00 99.00 999 1016.5   9.1  11.4 999.0 99.0 99.00
2009 10 25 23 50 126  8.7 10.7  1.82 11.43  5.89 279 1016.7   8.7  11.4 999.0 99.0 99.00
2009 10 26 00 20 122  8.8 10.3 99.00 99.00 99.00 999 1016.0   8.3  11.4 999.0 99.0 99.00
2009 10 26 00 50 118  9.1 11.0  1.91 12.12  6.20 260 1015.4   8.2  11.4 999.0 99.0 99.00
2009 10 26 01 20 121  8.5 10.7 99.00 99.00 99.00 999 1015.4   8.2  11.4 999.0 99.0 99.00
2009 10 26 01 50 120  7.3  8.8  2.03 10.81  6.07 269 1015.6   8.2  11.4 999.0 99.0 99.00
2009 10 26 02 20 117  5.8  7.5 99.00 99.00 99.00 999 1015.8   8.3  11.4 999.0 99.0 99.00
2009 10 26 02 50 117  6.5  8.0  2.38 10.81  6.77 269 1015.4   8.5  11.4 999.0 99.0 99.00
2009 10 26 03 20 116  7.5  9.2 99.00 99.00 99.00 999 1015.1   8.6  11.4 999.0 99.0 99.00
2009 10 26 03 50 116  7.3  8.9  2.48  8.33  6.72 239 1015.0   8.8  11.4 999.0 99.0 99.00
2009 10 26 04 20 112  7.6  9.7 99.00 99.00 99.00 999 1014.7   8.8  11.4 999.0 99.0 99.00
2009 10 26 04 50 115  7.3  9.6  2.73 12.12  7.22 278 1015.0   9.0  11.4 999.0 99.0 99.00
2009 10 26 05 20 118  7.5  9.5 99.00 99.00 99.00 999 1015.0   9.1  11.4 999.0 99.0 99.00
2009 10 26 05 50 123  8.4 10.3  2.82 11.43  7.40 280 1014.2   9.2  11.4 999.0 99.0 99.00
2009 10 26 06 20 112  7.6  9.7 99.00 99.00 99.00 999 1014.5   9.3  11.4 999.0 99.0 99.00
2009 10 26 06 50 111  7.9 10.5  2.72 10.81  7.32 276 1014.2   9.4  11.4 999.0 99.0 99.00
2009 10 26 07 20 109  8.2  9.7 99.00 99.00 99.00 999 1013.3   9.5  11.4 999.0 99.0 99.00
2009 10 26 07 50 103  7.0  8.5  2.29 12.90  7.12 281 1013.5   9.6  11.4 999.0 99.0 99.00
2009 10 26 08 20 104  8.2 10.3 99.00 99.00 99.00 999 1012.6   9.5  11.4 999.0 99.0 99.00
2009 10 26 08 50 148  4.7  8.3 99.00 99.00 99.00 999 1012.5  10.0  11.4 999.0 99.0 99.00
2009 10 26 09 20 196  9.3 11.1 99.00 99.00 99.00 999 1011.4  11.9  11.4 999.0 99.0 99.00
2009 10 26 09 50 210  8.9 11.0  1.94 12.12  6.32 256 1011.1  12.1  11.4 999.0 99.0 99.00
2009 10 26 10 20 227 10.2 13.2 99.00 99.00 99.00 999 1011.1  11.8  11.4 999.0 99.0 99.00
2009 10 26 10 50 278  4.3  5.5  1.90 12.90  6.40 264 1011.2  11.8  11.4 999.0 99.0 99.00
2009 10 26 11 20 296  5.6  7.3 99.00 99.00 99.00 999 1010.5  11.5  11.4 999.0 99.0 99.00
2009 10 26 11 50 297  7.2  9.2 99.00 99.00 99.00 999 1010.3  11.4  11.4 999.0 99.0 99.00
2009 10 26 12 20 310  8.2 11.3 99.00 99.00 99.00 999 1010.5  10.3  11.4 999.0 99.0 99.00
2009 10 26 12 50 312  6.8  8.2  1.75 12.12  5.97 251 1009.8  10.6  11.4 999.0 99.0 99.00
2009 10 26 13 20 281  5.9  8.1 99.00 99.00 99.00 999 1009.6  10.4  11.4 999.0 99.0 99.00
2009 10 26 13 50 298  9.6 11.0  1.81 12.12  6.62 244 1009.6  10.7  11.4 999.0 99.0 99.00
2009 10 26 14 20 325  9.2 11.9 99.00 99.00 99.00 999 1009.6  11.2  11.3 999.0 99.0 99.00
2009 10 26 14 50 316  7.9  9.3  1.91 11.43  6.67 287 1009.8  11.3  11.3 999.0 99.0 99.00
2009 10 26 15 20 317  9.1 11.5 99.00 99.00 99.00 999 1009.5  11.5  11.3 999.0 99.0 99.00
2009 10 26 15 50 311  8.9 10.5  2.10 10.81  6.55 273 1009.8  11.4  11.3 999.0 99.0 99.00
2009 10 26 16 20 314  9.2 11.1 99.00 99.00 99.00 999 1010.1  11.4  11.2 999.0 99.0 99.00
2009 10 26 16 50 315  9.3 10.9  2.28 10.00  6.40 273 1009.9  11.3  11.1 999.0 99.0 99.00
2009 10 26 17 20 308  9.2 11.3 99.00 99.00 99.00 999 1010.1  11.3  11.2 999.0 99.0 99.00
2009 10 26 17 50 297 10.3 12.2  2.66 10.81  6.98 283 1009.9  11.4  11.3 999.0 99.0 99.00
2009 10 26 18 20 306  9.7 12.0 99.00 99.00 99.00 999 1010.3  11.4  11.3 999.0 99.0 99.00
2009 10 26 18 50 307 10.5 12.3  2.82 10.00  7.09 278 1010.4  11.3  11.4 999.0 99.0 99.00
2009 10 26 19 20 309 11.1 13.3 99.00 99.00 99.00 999 1010.6  11.3  11.5 999.0 99.0 99.00
2009 10 26 19 50 305 10.2 12.8  3.20 10.81  7.08 287 1011.0  11.2  11.5 999.0 99.0 99.00
2009 10 26 20 20 301 10.4 13.1 99.00 99.00 99.00 999 1011.0  10.8  11.5 999.0 99.0 99.00
2009 10 26 20 50 308 12.0 15.3 99.00 99.00 99.00 999 1010.9  11.0  11.5 999.0 99.0 99.00
2009 10 26 21 20 303 13.3 16.9 99.00 99.00 99.00 999 1011.3  10.9  11.5 999.0 99.0 99.00
2009 10 26 21 50 302 11.2 14.1  4.27 11.43  7.67 276 1011.8  10.6  11.4 999.0 99.0 99.00
2009 10 26 22 20 307 11.2 14.5 99.00 99.00 99.00 999 1012.1  10.8  11.4 999.0 99.0 99.00
2009 10 26 22 50 309 11.5 14.8  3.99 11.43  7.85 271 1012.4  10.8  11.4 999.0 99.0 99.00
2009 10 26 23 20 308 12.0 15.1 99.00 99.00 99.00 999 1012.4  11.0  11.4 999.0 99.0 99.00
2009 10 26 23 50 313 13.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2009 10 27 00 20 305 12.2 15.1 99.00 99.00 99.00 999 1012.9  10.7  11.4 999.0 99.0 99.00
2009 10 27 00 50 308 12.6 16.0  3.88 11.43  7.62 278 1012.9  10.7  11.4 999.0 99.0 99.00
2009 10 27 01 20 308 12.1 15.3 99.00 99.00 99.00 999 1013.3  10.4  11.3 999.0 99.0 99.00
2009 10 27 01 50 310 12.1 14.4  3.68 12.90  7.12 280 1013.5  10.3  11.3 999.0 99.0 99.00
2009 10 27 02 20 315 12.4 15.2 99.00 99.00 99.00 999 1013.9  10.1  11.3 999.0 99.0 99.00
2009 10 27 02 50 313 13.2 15.3  3.41 12.90  7.06 278 1014.2  10.1  11.3 999.0 99.0 99.00
2009 10 27 03 20 316 13.6 16.9 99.00 99.00 99.00 999 1014.1  10.2  11.2 999.0 99.0 99.00
2009 10 27 03 50 319 12.2 14.6 99.00 99.00 99.00 999 1014.5  10.2  11.1 999.0 99.0 99.00
2009 10 27 04 20 316 12.2 15.1 99.00 99.00 99.00 999 1014.8  10.0  11.0 999.0 99.0 99.00
2009 10 27 04 50 317 13.2 15.9  3.67 11.43  7.17 280 1014.8   9.9  10.9 999.0 99.0 99.00
2009 10 27 05 20 315 13.0 16.0 99.00 99.00 99.00 999 1015.0   9.8  10.8 999.0 99.0 99.00
2009 10 27 05 50 313 12.8 16.3  4.32 12.12  7.81 278 1015.2   9.9  10.7 999.0 99.0 99.00
2009 10 27 06 20 317 13.6 16.4 99.00 99.00 99.00 999 1015.3   9.8  10.6 999.0 99.0 99.00
2009 10 27 06 50 316 11.8 14.0  4.59 12.12  8.13 278 1016.1   9.7  10.6 999.0 99.0 99.00
2009 10 27 07 20 311 12.5 14.8 99.00 99.00 99.00 999 1016.2   9.7  10.5 999.0 99.0 99.00
2009 10 27 07 50 316 12.0 14.6  4.31 10.81  8.08 272 1016.1   9.9  10.4 999.0 99.0 99.00
2009 10 27 08 20 316 11.6 15.4 99.00 99.00 99.00 999 1016.5   9.9  10.3 999.0 99.0 99.00
2009 10 27 08 50 322 10.8 13.6 99.00 99.00 99.00 999 1016.7   9.7  10.1 999.0 99.0 99.00
2009 10 27 09 20 322 11.5 15.0 99.00 99.00 99.00 999 1017.1   9.8  10.0 999.0 99.0 99.00
2009 10 27 09 50 320 10.4 13.8 99.00 99.00 99.00 999 1017.4   9.7   9.9 999.0 99.0 99.00
2009 10 27 10 20 327 11.3 13.3 99.00 99.00 99.00 999 1017.6   9.6   9.9 999.0 99.0 99.00
2009 10 27 10 50 338  7.9 11.6 99.00 99.00 99.00 999 1017.9   9.5   9.9 999.0 99.0 99.00
2009 10 27 11 20 329 10.5 12.7 99.00 99.00 99.00 999 1017.8   9.4   9.9 999.0 99.0 99.00
2009 10 27 11 50 339  9.6 11.7  4.30 11.43  8.34 280 1017.8   9.0   9.9 999.0 99.0 99.00
2009 10 27 12 20 342  5.9  7.7 99.00 99.00 99.00 999 1018.2   8.6   9.8 999.0 99.0 99.00
2009 10 27 12 50 345  4.6  6.0  4.19 10.81  8.44 287 1018.9   8.1   9.6 999.0 99.0 99.00
2009 10 27 13 20 331  4.1  5.4 99.00 99.00 99.00 999 1019.1   8.1   9.6 999.0 99.0 99.00
2009 10 27 13 50 340  3.7  4.8  3.67 10.81  8.04 275 1019.6   7.9   9.6 999.0 99.0 99.00
2009 10 27 14 20 347  3.1  4.5 99.00 99.00 99.00 999 1020.0   7.8   9.6 999.0 99.0 99.00
2009 10 27 15 20 334  3.5  5.3 99.00 99.00 99.00 999 1020.3   7.8   9.6 999.0 99.0 99.00
2009 10 27 15 50   6  2.8  3.6  3.94 12.90  8.38 285 1020.7   7.2   9.6 999.0 99.0 99.00
2009 10 27 16 20 340  2.7  4.1 99.00 99.00 99.00 999 1020.7   7.3   9.7 999.0 99.0 99.00
2009 10 27 16 50 352  2.4  3.7 99.00 99.00 99.00 999 1021.1   7.7   9.8 999.0 99.0 99.00
2009 10 27 17 20 324  3.8  5.3 99.00 99.00 99.00 999 1021.6   8.1   9.8 999.0 99.0 99.00
2009 10 27 17 50 324  4.1  5.1  3.57 12.90  8.43 278 1021.9   8.2   9.8 999.0 99.0 99.00
2009 10 27 18 20 335  5.7  7.9 99.00 99.00 99.00 999 1021.9   9.0   9.9 999.0 99.0 99.00
2009 10 27 18 50 331  7.1  8.5  3.38 10.81  8.38 283 1021.8   9.5   9.9 999.0 99.0 99.00
2009 10 27 19 20 322  8.0  9.9 99.00 99.00 99.00 999 1021.8   9.4  10.0 999.0 99.0 99.00
2009 10 27 19 50 320  8.0  9.6  3.59 12.90  8.51 286 1021.8   9.5  10.0 999.0 99.0 99.00
2009 10 27 20 20 321  8.3 10.8 99.00 99.00 99.00 999 1021.8   9.8  10.2 999.0 99.0 99.00
2009 10 27 20 50 324  8.3 10.0  3.37 11.43  8.41 291 1021.6  10.0  10.2 999.0 99.0 99.00
2009 10 27 21 20 320  8.2  9.8 99.00 99.00 99.00 999 1021.7  10.2  10.3 999.0 99.0 99.00
2009 10 27 21 50 328  8.0 10.1  3.44 12.12  8.12 278 1021.8  10.5  10.2 999.0 99.0 99.00
2009 10 27 22 20 325  8.1 11.0 99.00 99.00 99.00 999 1022.0  10.6  10.2 999.0 99.0 99.00
2009 10 27 22 50 322  8.6 12.2  3.55 11.43  8.22 291 1021.8  10.7  10.1 999.0 99.0 99.00
2009 10 27 23 20 325  9.1 11.5 99.00 99.00 99.00 999 1021.9  10.8  10.0 999.0 99.0 99.00
2009 10 27 23 50 325 10.0 13.2  3.85 12.12  8.44 284 1022.3  10.7   9.9 999.0 99.0 99.00
2009 10 28 00 20 328 10.4 12.5 99.00 99.00 99.00 999 1022.5  10.6   9.8 999.0 99.0 99.00
2009 10 28 00 50 332  9.3 12.5  4.00 12.12  8.40 282 1022.9  10.5   9.8 999.0 99.0 99.00
2009 10 28 01 20 341  6.2  7.5 99.00 99.00 99.00 999 1023.0  10.4   9.7 999.0 99.0 99.00
2009 10 28 01 50 353  4.5  5.8 99.00 99.00 99.00 999 1023.1  10.3   9.7 999.0 99.0 99.00
2009 10 28 02 20 346  2.3  3.5 99.00 99.00 99.00 999 1023.1  10.2   9.6 999.0 99.0 99.00
2009 10 28 02 50  14  1.7  2.8 99.00 99.00 99.00 999 1023.2  10.2   9.6 999.0 99.0 99.00
2009 10 28 03 20 330  2.2  3.2 99.00 99.00 99.00 999 1023.3   9.9   9.6 999.0 99.0 99.00
2009 10 28 03 50  79  1.6  3.2  3.90 11.43  8.22 294 1023.4   9.3   9.5 999.0 99.0 99.00
2009 10 28 04 20  78  2.0  3.3 99.00 99.00 99.00 999 1023.6   9.4   9.5 999.0 99.0 99.00
2009 10 28 04 50 109  2.9  5.5  3.87 12.12  8.42 300 1023.7   9.0   9.7 999.0 99.0 99.00
2009 10 28 05 20 100  3.6  5.3 99.00 99.00 99.00 999 1024.0   8.9  10.0 999.0 99.0 99.00
2009 10 28 05 50  94  4.5  6.2  3.35 12.12  8.31 288 1024.1   8.5  10.1 999.0 99.0 99.00
2009 10 28 06 20  87  3.8  5.4 99.00 99.00 99.00 999 1024.4   8.2  10.2 999.0 99.0 99.00
2009 10 28 06 50  92  4.7  6.3  3.27 12.12  8.44 279 1024.1   8.1  10.2 999.0 99.0 99.00
2009 10 28 07 20 101  4.7  6.4 99.00 99.00 99.00 999 1024.3   8.1  10.2 999.0 99.0 99.00
2009 10 28 07 50  98  5.4  7.0  2.86 10.00  7.92 275 1024.3   7.8  10.1 999.0 99.0 99.00
2009 10 28 08 20  94  5.5  7.0 99.00 99.00 99.00 999 1024.4   7.8  10.1 999.0 99.0 99.00
2009 10 28 08 50  79  3.9  5.5  2.51 12.12  7.91 277 1024.8   8.3  10.1 999.0 99.0 99.00
2009 10 28 09 20  61  2.6  3.5 99.00 99.00 99.00 999 1025.0   8.2  10.1 999.0 99.0 99.00
2009 10 28 09 50  90  3.3  5.0 99.00 99.00 99.00 999 1025.0   7.8  10.1 999.0 99.0 99.00
2009 10 28 10 20  92  2.8  4.1 99.00 99.00 99.00 999 1025.0   7.7  10.0 999.0 99.0 99.00
2009 10 28 10 50  97  5.6  6.9  2.53 12.12  8.18 292 1024.8   7.6   9.6 999.0 99.0 99.00
2009 10 28 11 20  99  5.1  6.1 99.00 99.00 99.00 999 1024.8   7.5   9.7 999.0 99.0 99.00
2009 10 28 11 50 101  5.2  6.7  2.25 12.90  7.77 297 1024.8   7.5   9.8 999.0 99.0 99.00
2009 10 28 12 20 100  5.0  6.5 99.00 99.00 99.00 999 1024.8   7.3   9.8 999.0 99.0 99.00
2009 10 28 12 50  94  5.4  6.7  2.15 12.12  7.58 296 1024.7   7.2   9.8 999.0 99.0 99.00
2009 10 28 13 20  97  5.9  7.4 99.00 99.00 99.00 999 1024.6   7.4   9.7 999.0 99.0 99.00
2009 10 28 13 50  91  5.6  6.9  2.18 12.12  7.58 292 1024.8   7.5   9.7 999.0 99.0 99.00
2009 10 28 14 20  95  5.6  6.8 99.00 99.00 99.00 999 1024.6   7.6   9.7 999.0 99.0 99.00
2009 10 28 14 50  93  5.7  7.4  2.10 10.81  7.46 291 1024.4   7.4   9.6 999.0 99.0 99.00
2009 10 28 15 20  95  5.9  7.3 99.00 99.00 99.00 999 1024.4   7.5   9.6 999.0 99.0 99.00
2009 10 28 15 50  97  6.2  7.8  1.99 10.81  7.32 289 1024.3   7.5   9.5 999.0 99.0 99.00
2009 10 28 16 20  98  5.6  7.5 99.00 99.00 99.00 999 1024.1   7.5   9.5 999.0 99.0 99.00
2009 10 28 16 50 101  5.3  6.8  2.53 11.43  8.40 290 1023.9   7.7   9.5 999.0 99.0 99.00
2009 10 28 17 20  98  5.1  6.5 99.00 99.00 99.00 999 1024.0   7.9   9.6 999.0 99.0 99.00
2009 10 28 17 50  95  5.9  7.4  2.37 10.81  8.28 281 1023.8   7.8   9.6 999.0 99.0 99.00
2009 10 28 18 20 100  5.2  6.7 99.00 99.00 99.00 999 1023.9   8.1   9.6 999.0 99.0 99.00
2009 10 28 18 50 124  6.2  7.9  2.61 10.81  8.46 281 1023.9   8.6   9.6 999.0 99.0 99.00
2009 10 28 19 20 124  6.9  8.9 99.00 99.00 99.00 999 1023.6   8.6   9.7 999.0 99.0 99.00
2009 10 28 19 50 123  6.8  8.3  2.62 11.43  8.21 286 1023.6   8.6   9.8 999.0 99.0 99.00
2009 10 28 20 20 126  6.3  7.9 99.00 99.00 99.00 999 1023.4   8.7   9.8 999.0 99.0 99.00
2009 10 28 20 50 123  6.2  7.6  2.28 10.81  7.78 276 1023.2   8.7   9.8 999.0 99.0 99.00
2009 10 28 21 20 122  6.2  7.8 99.00 99.00 99.00 999 1023.4   8.7   9.7 999.0 99.0 99.00
2009 10 28 21 50 128  6.0  7.3  2.41 10.81  8.15 275 1023.1   8.8  10.3 999.0 99.0 99.00
2009 10 28 22 20 125  6.5  8.3 99.00 99.00 99.00 999 1022.7   8.8  10.4 999.0 99.0 99.00
2009 10 28 22 50 128  6.3  8.0  2.11 10.81  7.81 279 1022.7   8.8  10.4 999.0 99.0 99.00
2009 10 28 23 20 130  6.5  7.8 99.00 99.00 99.00 999 1022.5   8.6  10.3 999.0 99.0 99.00
2009 10 28 23 50 125  6.6  8.6  2.01 11.43  7.74 275 1022.0   8.6  10.1 999.0 99.0 99.00
